target_pos_0,target_pos_1,target_pos_2,target_pos_3,target_pos_4,target_pos_5,target_pos_6,target_pos_7,target_pos_8,target_pos_9,target_pos_10,target_pos_11,target_pos_12,target_pos_13,target_pos_14,target_pos_15,target_pos_16,target_pos_17,target_pos_18,target_pos_19,target_pos_20,target_pos_21,target_pos_22,target_pos_23,target_pos_24,target_pos_25,target_pos_26,target_pos_27,target_pos_28,target_pos_29
0.005653567717976997,-0.10493927668361486,-0.0014736359795336697,-0.002789018473732608,-0.246464441043425,0.6044531344910812,-0.3579886934476561,0.0014736359795336697,-0.0014736359795336697,-0.002789018473732608,-0.245627735501305,0.6044531344910812,-0.358825398989776,0.0014736359795336697,-0.01453488422770673,0.21974590248367132,-0.005073046294657219,0.11221685749594376,0.0014721557416563441,5.749044773348481e-09,-7.979815186113667e-10,-0.000589791859043659,0.23540515449418736,0.030989987438146033,0.08626421402937301,0.0035421073840376798,-3.091353689964174e-09,6.834215172994989e-09,0.0,0.0
0.005688412972217104,-0.10541530502894435,-0.0014841036395884023,-0.0028051385626878026,-0.24698665608626735,0.6052748427006693,-0.358288186614402,0.0014841036395884023,-0.0014841036395884023,-0.0028051385626878026,-0.24614511451746082,0.6052748427006693,-0.3591297281832084,0.0014841036395884023,-0.0150451658092319,0.21955276651876757,-0.005533755121234566,0.1120409065847712,0.0014872469936960738,2.698673715213763e-09,-6.777401449513274e-10,-0.0010194729957928566,0.23532337788014562,0.030524616477238958,0.08583289295922615,0.0035305307570131493,-3.7700523181801446e-09,6.874549933969624e-09,0.0,0.0
0.005723284368523515,-0.10588805862647367,-0.001494602515071911,-0.0028212499899180348,-0.24750616467181197,0.60609226252241,-0.35858609785059814,0.001494602515071911,-0.001494602515071911,-0.0028212499899180348,-0.24665978967483637,0.60609226252241,-0.35943247284757357,0.001494602515071911,-0.015553278948295694,0.21936099253511196,-0.005992439325834464,0.11186888018668023,0.0015024550153396464,-5.041195243710941e-10,-5.516490296763485e-10,-0.0014470289987054909,0.23524329841214311,0.030057096356229995,0.08540372849443002,0.0035182789049805095,-4.4842646621061165e-09,6.9146830211393865e-09,0.0,0.0
0.005758161504034637,-0.10635764436119659,-0.0015051239964065895,-0.0028373455203733436,-0.24802298998257274,0.606905433594139,-0.3588824436115663,0.0015051239964065895,-0.0015051239964065895,-0.0028373455203733436,-0.24717178632646059,0.606905433594139,-0.3597336472676783,0.0015051239964065895,-0.016059195740801745,0.21917053362722974,-0.006449080811778207,0.11170045062741345,0.0015177597743978497,-3.841608510306497e-09,-4.20390092495603e-10,-0.0018724681389349956,0.23516477726518503,0.02958789067915244,0.08497670985195788,0.0035054293758593836,-5.229876738694142e-09,6.9546154428733e-09,0.0,0.0
0.005793022229663632,-0.10682417683571588,-0.0015156587463456051,-0.002853417291601184,-0.2485371559649754,0.6077143970144473,-0.35917724104947196,0.0015156587463456051,-0.0015156587463456051,-0.002853417291601184,-0.24768113077749487,0.6077143970144473,-0.3600332662369523,0.0015156587463456051,-0.016562884889620592,0.2189813394686061,-0.0069036590000340434,0.11153526378559375,0.0015331395657107447,-7.2946087791980946e-09,-2.847013484210646e-10,-0.0022957984316146407,0.23508766442519372,0.029117502019719386,0.08455182630269809,0.0034920660921730156,-6.0024362465595935e-09,6.9943482024985435e-09,0.0,0.0
0.005827843252665533,-0.10728777568029185,-0.0015261969512412458,-0.0028694570300897854,-0.2490486870428518,0.6085191948023617,-0.35947050775951006,0.0015261969512412458,-0.0015261969512412458,-0.0028694570300897854,-0.2481878499338247,0.6085191948023617,-0.360331344868537,0.0015261969512412458,-0.017064312856557868,0.21879335750331852,-0.007356151668276586,0.11137294824877689,0.0015485715892164884,-1.0842982068683841e-08,-1.4535750847482011e-10,-0.0027170277061089095,0.23501180256300716,0.028646458460812683,0.0841290671711846,0.0034782771464467216,-6.797269567713025e-09,7.0338822983256616e-09,0.0,0.0
0.00586260081716917,-0.107748562514791,-0.001536728604824655,-0.002885456295603387,-0.2495576077938191,0.6093198692870431,-0.3597622614932241,0.001536728604824655,-0.001536728604824655,-0.002885456295603387,-0.24869197090513792,0.6093198692870431,-0.3606278983819051,0.001536728604824655,-0.017563445163335765,0.21860653429187377,-0.00780653589847562,0.11121312565424428,0.0015640326028167183,-1.4466205790048787e-08,-3.1480702815507422e-12,-0.0031361636853187995,0.23493703140965094,0.0281752983923205,0.08370842183532867,0.003464152311348186,-7.609613908393378e-09,7.073218723673644e-09,0.0,0.0
0.005897271462284065,-0.10820665756427543,-0.0015472438243343944,-0.0029014067533693925,-0.25006394258872855,0.610116462427851,-0.3600525198391226,0.0015472438243343944,-0.0015472438243343944,-0.0029014067533693925,-0.24919352056271757,0.610116462427851,-0.36092294186513346,0.0015472438243343944,-0.018060247840842758,0.21842081701047839,-0.008254789132471633,0.11105542220861243,0.0015794996496645145,-1.8144007417911222e-08,1.4114708890324762e-10,-0.003553214073995765,0.23486319263037736,0.02770455357603167,0.08328987972615202,0.0034497802659958893,-8.434764503307065e-09,7.112358466894886e-09,0.0,0.0
0.005931832857394432,-0.10866217592996477,-0.0015577331988320911,-0.0029173004739781777,-0.25056771519436916,0.610909015065126,-0.3603412998707569,0.0015577331988320911,-0.0015577331988320911,-0.0029173004739781777,-0.24969252505217554,0.610909015065126,-0.36121649001295036,0.0015577331988320911,-0.018554689025910186,0.21823615510297584,-0.008700890334998155,0.11089948138036468,0.001594950859502826,-2.185706347239476e-08,2.8678460424147957e-10,-0.003968186656019269,0.234790135194978,0.027234730486251572,0.08287343032752126,0.0034352455398548327,-9.268236807955863e-09,7.1513025114000215e-09,0.0,0.0
0.00596626471425434,-0.10911522351729357,-0.001568188169544235,-0.002933130260856993,-0.25106894833960974,0.6116975661020319,-0.3606286177624222,0.001568188169544235,-0.001568188169544235,-0.002933130260856993,-0.25018900926135246,0.6116975661020319,-0.3615085568406793,0.001568188169544235,-0.01904674070487811,0.21805250208468657,-0.009144821263613667,0.11074497775944088,0.001610366323683112,-2.5587762770823978e-08,4.3308698801172223e-10,-0.004381089400593118,0.23471772124188842,0.026766289934760965,0.08245906317588365,0.003420625175631621,-1.0105943604113205e-08,7.190051835682632e-09,0.0,0.0
0.006000549775500041,-0.10956589262277906,-0.0015786014420699948,-0.0029488900051800907,-0.2515676632451621,0.6124821516178065,-0.3609144883726445,0.0015786014420699948,-0.0015786014420699948,-0.0029488900051800907,-0.25068299624360785,0.6124821516178065,-0.3617991553741985,0.0015786014420699948,-0.019536380603216476,0.21786981749739165,-0.009586567845008519,0.11059163207804963,0.0016257290434957925,-2.932103362759595e-08,5.794744545962955e-10,-0.004791930577315994,0.23464583243361567,0.026299624988696004,0.08204676786000424,0.003405985112573905,-1.0944386943883102e-08,7.228607413343829e-09,0.0,0.0
