-1.27593,-0.191935,-17.8133,27.5174,-9.71438,1.27593,-1.27593,-0.191935,-17.7557,27.5174,-9.77196,1.27593,12.163,18.1723,-41.4775,31.8527,43.0405,1.45011,-25.2159,13.1226,33.2195,-49.6548,52.702,65.3979,11.6018,-14.036,0.143951,-0.752358
-1.27582,-0.191566,-17.813,27.5174,-9.71463,1.27582,-1.27582,-0.191566,-17.7556,27.5174,-9.7721,1.27582,12.1614,18.1735,-41.4739,31.8523,43.0352,1.45132,-25.215,13.1192,33.2189,-49.6513,52.7016,65.3948,11.601,-14.0362,0.143674,-0.752272
-1.2757,-0.191198,-17.8128,27.5174,-9.71489,1.2757,-1.2757,-0.191198,-17.7554,27.5174,-9.77225,1.2757,12.1598,18.1747,-41.4702,31.8519,43.0297,1.45256,-25.214,13.1158,33.2184,-49.6478,52.7012,65.3917,11.6003,-14.0364,0.143398,-0.752186
-1.27559,-0.190827,-17.8125,27.5174,-9.71515,1.27559,-1.27559,-0.190827,-17.7553,27.5174,-9.7724,1.27559,12.1582,18.1758,-41.4665,31.8515,43.0242,1.45386,-25.213,13.1123,33.2178,-49.6442,52.7008,65.3885,11.5995,-14.0366,0.14312,-0.7521
-1.27547,-0.190453,-17.8122,27.5174,-9.71541,1.27547,-1.27547,-0.190453,-17.7551,27.5174,-9.77255,1.27547,12.1565,18.177,-41.4627,31.8511,43.0184,1.45523,-25.212,13.1088,33.2173,-49.6405,52.7004,65.3853,11.5988,-14.0367,0.14284,-0.752013
-1.27536,-0.190074,-17.812,27.5174,-9.71568,1.27536,-1.27536,-0.190074,-17.755,27.5174,-9.7727,1.27536,12.1549,18.1782,-41.4589,31.8507,43.0125,1.45668,-25.2109,13.1052,33.2167,-49.6366,52.7001,65.3821,11.5981,-14.0369,0.142556,-0.751926
-1.27524,-0.189691,-17.8117,27.5174,-9.71595,1.27524,-1.27524,-0.189691,-17.7548,27.5174,-9.77285,1.27524,12.1532,18.1795,-41.455,31.8503,43.0063,1.45822,-25.2098,13.1016,33.2162,-49.6327,52.6997,65.3787,11.5973,-14.0371,0.142268,-0.751837
-1.27512,-0.189302,-17.8114,27.5174,-9.71622,1.27512,-1.27512,-0.189302,-17.7546,27.5174,-9.77301,1.27512,12.1515,18.1807,-41.451,31.8499,42.9999,1.45985,-25.2087,13.098,33.2156,-49.6287,52.6993,65.3754,11.5966,-14.0373,0.141976,-0.751747
-1.275,-0.188908,-17.8112,27.5174,-9.7165,1.275,-1.275,-0.188908,-17.7545,27.5174,-9.77317,1.275,12.1497,18.182,-41.447,31.8494,42.9932,1.46157,-25.2075,13.0943,33.2151,-49.6246,52.6989,65.3719,11.5959,-14.0374,0.141681,-0.751655
-1.27487,-0.188509,-17.8109,27.5174,-9.71678,1.27487,-1.27487,-0.188509,-17.7543,27.5174,-9.77333,1.27487,12.1479,18.1833,-41.4428,31.849,42.9862,1.46338,-25.2064,13.0905,33.2146,-49.6203,52.6985,65.3685,11.5952,-14.0376,0.141382,-0.751563
-1.27475,-0.18811,-17.8105,27.5173,-9.71704,1.27475,-1.27475,-0.18811,-17.7541,27.5173,-9.77348,1.27475,12.1462,18.1846,-41.4387,31.8486,42.9791,1.46525,-25.2051,13.0867,33.214,-49.6161,52.6981,65.365,11.5944,-14.0378,0.141082,-0.751471
-1.27463,-0.187699,-17.8102,27.5173,-9.71733,1.27463,-1.27463,-0.187699,-17.7539,27.5173,-9.77364,1.27463,12.1444,18.186,-41.4345,31.8481,42.9715,1.46726,-25.2039,13.0829,33.2135,-49.6116,52.6977,65.3615,11.5937,-14.0379,0.140775,-0.751376
-1.2745,-0.187281,-17.8099,27.5173,-9.71763,1.2745,-1.2745,-0.187281,-17.7537,27.5173,-9.77381,1.2745,12.1425,18.1874,-41.4301,31.8476,42.9634,1.46939,-25.2026,13.0789,33.213,-49.607,52.6973,65.3579,11.593,-14.0381,0.140461,-0.75128
-1.27437,-0.186857,-17.8096,27.5173,-9.71793,1.27437,-1.27437,-0.186857,-17.7536,27.5173,-9.77398,1.27437,12.1406,18.1889,-41.4257,31.8472,42.9551,1.47163,-25.2012,13.0749,33.2126,-49.6023,52.6969,65.3542,11.5923,-14.0382,0.140142,-0.751183
-1.27424,-0.186429,-17.8093,27.5173,-9.71823,1.27424,-1.27424,-0.186429,-17.7534,27.5173,-9.77416,1.27424,12.1387,18.1904,-41.4212,31.8467,42.9466,1.47394,-25.1999,13.0709,33.2121,-49.5976,52.6965,65.3505,11.5915,-14.0384,0.139822,-0.751084
-1.27411,-0.186,-17.809,27.5173,-9.71853,1.27411,-1.27411,-0.186,-17.7532,27.5173,-9.77433,1.27411,12.1368,18.1919,-41.4167,31.8462,42.9378,1.47631,-25.1985,13.0668,33.2116,-49.5928,52.6962,65.3468,11.5908,-14.0385,0.1395,-0.750986
-1.27397,-0.18557,-17.8087,27.5173,-9.71883,1.27397,-1.27397,-0.18557,-17.753,27.5173,-9.7745,1.27397,12.1349,18.1934,-41.4121,31.8457,42.929,1.47873,-25.1971,13.0628,33.2112,-49.5879,52.6958,65.3432,11.5901,-14.0387,0.139178,-0.750887
